what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1405554447985
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1405554447985
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1405554447986
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1405554447986
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1405554447986
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1405554447987
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1405554447987
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1405554447987
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1405554447988
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1405554447988
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1405554447988
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1405554447989
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1405554447989
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1405554447989
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1405554447990
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1405554447990
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1405554447990
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1405554447991
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1405554447991
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1405554447992
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1405554447992
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1405554447992
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1405554447993
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1405554447993
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1405554447993
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1405554447994
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1405554447994
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1405554447995
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1405554447995
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1405554447995
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1405554447996
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1405554447996
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1405554447996
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1405554447996
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1405554447997
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1405554447997
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1405554447998
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1405554447998
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1405554447999
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1405554447999
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1405554448000
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1405554448000
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1405554448001
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1405554448025
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1405554448025
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1405554448026
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1405554448027
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1405554448028
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1405554448028
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1405554448028
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1405554448029
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1405554448029
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1405554448030
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1405554448030
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1405554448031
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1405554448031
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1405554448032
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1405554448032
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1405554448032
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1405554448032
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1405554448033
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1405554448033
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1405554448034
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1405554448034
started,bundle,org.tigris.subversion.subclipse.core,1.0.7,"org.tigris.subversion.subclipse.core",1405554448035
started,bundle,org.tigris.subversion.subclipse.ui,1.0.5,"org.tigris.subversion.subclipse.ui",1405554448035
os,sysinfo,,,"macosx",1405554448038
arch,sysinfo,,,"x86_64",1405554448038
ws,sysinfo,,,"cocoa",1405554448038
locale,sysinfo,,,"en_US",1405554448038
processors,sysinfo,,,"4",1405554448038
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1405554448038
java.runtime.version,sysinfo,,,"1.6.0_24-b07-334-10M3326",1405554448038
java.specification.name,sysinfo,,,"Java Platform API Specification",1405554448038
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1405554448038
java.specification.version,sysinfo,,,"1.6",1405554448038
java.vendor,sysinfo,,,"Apple Inc.",1405554448038
java.version,sysinfo,,,"1.6.0_24",1405554448038
java.vm.info,sysinfo,,,"mixed mode",1405554448038
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1405554448038
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1405554448038
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1405554448038
java.vm.specification.version,sysinfo,,,"1.0",1405554448038
java.vm.vendor,sysinfo,,,"Apple Inc.",1405554448038
java.vm.version,sysinfo,,,"19.1-b02-334",1405554448038
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554451118
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554471490
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554475312
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1405554478466
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405554479677
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1405554481712
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405554488734
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1405554495003
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1405554502113
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554502801
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1405554570097
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554582639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554590248
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554594218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554596335
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405554596444
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405554596511
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1405554598605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554599848
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554601558
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554624563
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554628362
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554628478
error,log,,,"Unhandled event loop exception",1405554628520
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554630658
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554633471
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554644272
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554646097
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554649363
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554669457
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1405554670977
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554675171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554676865
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554681218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554688919
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554693903
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554702140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554705014
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554706920
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405554707063
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405554707129
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1405554709343
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554710468
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554712036
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554726292
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1405554727329
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1405554727870
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1405554728171
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554728548
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1405554735431
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1405554738280
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554738978
started,bundle,com.ahtik.wordwrap,0.0.5,"com.ahtik.wordwrap",1405554746480
executed,command,com.ahtik.wordwrap,0.0.5,"com.ahtik.wordwrap.toggleCommand",1405554746482
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554766085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554767533
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554771472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1405554772039
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554772401
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554777377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554779516
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1405554780648
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554782822
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554803120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554808522
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554818737
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554821758
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554836725
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554839821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554844948
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405554845057
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405554845107
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1405554845954
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554847013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554852141
executed,command,com.ahtik.wordwrap,0.0.5,"com.ahtik.wordwrap.toggleCommand",1405554854704
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554861798
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554876749
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405554880108
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554882681
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554882795
error,log,,,"Unhandled event loop exception",1405554882820
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554884137
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554886898
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554889455
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554889501
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554891255
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554891318
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554900409
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1405554901903
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554902344
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554915358
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405554922077
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1405554927609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1405554927701
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1405554928602
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554928811
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1405554934428
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1405554934596
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1405554935701
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1405554937279
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405554937776
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405555015742
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405555017921
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555203953
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405555204011
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1405555204015
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405555207742
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405555301229
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555302506
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555312960
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1405555324172
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1405555324348
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1405555324984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405555326072
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555328483
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555332253
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1405555334857
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555339463
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555350706
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555354557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555361563
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405555361712
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405555361762
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1405555363621
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405555364760
executed,command,com.ahtik.wordwrap,0.0.5,"com.ahtik.wordwrap.toggleCommand",1405555367431
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555367464
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555372472
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1405555374522
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555380276
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555553541
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555558227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555563815
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405555563945
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405555563992
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1405555565308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555571113
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555571196
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1405555574976
