what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1405553512425
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1405553512425
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1405553512426
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1405553512427
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1405553512427
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1405553512428
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1405553512428
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1405553512429
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1405553512430
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1405553512431
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1405553512431
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1405553512432
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1405553512433
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1405553512434
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1405553512434
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1405553512435
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1405553512435
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1405553512436
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1405553512436
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1405553512437
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1405553512437
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1405553512438
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1405553512439
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1405553512439
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1405553512442
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1405553512443
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1405553512443
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1405553512444
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1405553512444
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1405553512445
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1405553512446
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1405553512446
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1405553512448
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1405553512448
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1405553512449
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1405553512449
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1405553512450
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1405553512450
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1405553512450
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1405553512451
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1405553512451
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1405553512452
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1405553512452
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1405553512467
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1405553512467
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1405553512468
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1405553512468
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1405553512468
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1405553512469
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1405553512469
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1405553512470
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1405553512470
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1405553512471
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1405553512471
os,sysinfo,,,"macosx",1405553512473
arch,sysinfo,,,"x86_64",1405553512473
ws,sysinfo,,,"cocoa",1405553512473
locale,sysinfo,,,"en_US",1405553512473
processors,sysinfo,,,"4",1405553512473
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1405553512474
java.runtime.version,sysinfo,,,"1.6.0_24-b07-334-10M3326",1405553512474
java.specification.name,sysinfo,,,"Java Platform API Specification",1405553512474
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1405553512474
java.specification.version,sysinfo,,,"1.6",1405553512474
java.vendor,sysinfo,,,"Apple Inc.",1405553512474
java.version,sysinfo,,,"1.6.0_24",1405553512474
java.vm.info,sysinfo,,,"mixed mode",1405553512474
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1405553512474
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1405553512474
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1405553512474
java.vm.specification.version,sysinfo,,,"1.0",1405553512474
java.vm.vendor,sysinfo,,,"Apple Inc.",1405553512474
java.vm.version,sysinfo,,,"19.1-b02-334",1405553512474
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1405553515355
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1405553515368
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1405553515374
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553515597
started,bundle,org.tigris.subversion.subclipse.core,1.0.7,"org.tigris.subversion.subclipse.core",1405553535158
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1405553535989
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1405553535995
started,bundle,org.tigris.subversion.subclipse.ui,1.0.5,"org.tigris.subversion.subclipse.ui",1405553541048
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553541388
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1405553541462
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1405553541468
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1405553549428
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1405553549429
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553567193
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553569366
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553569476
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553571554
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553573266
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553581370
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553581410
executed,command,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.command.addTaskRepository",1405553590188
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553596814
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553607768
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553945140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553949020
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553965725
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553971786
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553976739
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553979044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553979050
opened,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553979097
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1405553979097
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.newWindow",1405553979106
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553989403
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553989410
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553992452
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553993457
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405553998605
